id,deep
13108,44
13106,28
13122,48
13124,148
13336,55
13344,51
13338,46
13339,49
13352,83
13341,29
13342,34
13343,49
13508,100
13360,60
13354,55
13355,18
13356,14
13357,38
13358,140
13369,41
13361,38
13364,55
13365,42
13374,75
13371,48
13427,70
13387,38
13373,37
13380,50
13376,65
13411,133
13381,77
13384,149
13407,47
13392,26
13395,54
13396,72
13423,35
13408,49
13453,85
13770,109
13431,80
13461,47
13474,27
13456,63
13478,224
13464,30
13465,54
13469,39
13473,59
13486,20
13499,44
13480,27
13481,46
13484,52
13485,29
13503,50
13487,159
13488,33
13506,36
13519,114
13504,20
13505,70
13534,65
13507,149
13772,79
13509,33
13538,32
13548,71
13549,64
13573,33
13551,41
13553,129
13556,145
13576,97
13559,37
13560,106
13562,34
13566,22
13590,58
13593,58
13577,36
13579,69
13581,90
13599,48
13703,66
13604,55
13603,93
13635,59
13602,60
13982,27
13615,44
13605,19
13606,57
13608,60
13618,65
13620,57
13619,74
13671,110
13622,41
13647,35
13636,101
13658,62
13648,30
13654,161
13656,68
13676,19
13697,250
13674,129
13675,62
13678,45
13680,89
13686,132
13694,81
13687,57
13689,49
13690,43
13742,85
13696,81
13768,68
13698,30
13983,36
13707,22
13733,93
13754,34
13744,95
13745,42
13761,35
13756,44
13758,67
13760,35
13984,51
14217,17
14196,60
14320,55
14263,40
14209,175
14210,81
14222,56
14212,58
14213,43
14233,59
14235,165
14224,41
14225,92
14230,84
14244,79
14234,81
14246,34
14236,49
14251,76
14248,45
14249,93
14256,69
14289,86
14258,23
14357,149
14284,121
14277,33
14281,83
14304,48
14286,47
14300,55
14290,109
14291,47
14292,66
14295,45
14297,23
14314,26
14301,28
14302,35
14317,69
14306,32
14312,90
14344,51
14315,89
14350,64
14318,45
14766,52
14323,45
14324,31
14329,12
14342,30
14343,56
14354,94
14346,121
14355,78
14617,72
14619,19
14370,58
14358,20
14359,32
14363,30
14364,38
14376,19
14373,49
13793,55
13786,15
13788,105
13885,25
14374,67
13827,62
13809,65
13796,49
13797,55
13799,25
13817,37
13810,68
13819,48
13821,15
13820,54
13841,42
13822,67
13823,24
13824,83
13879,53
13940,41
13844,92
13861,43
13868,49
13869,38
13874,46
13886,20
13880,49
13884,30
13924,18
13909,75
13887,33
13891,38
13892,44
13893,53
13895,62
13898,123
13899,78
13901,19
13922,149
13911,73
13912,57
13919,33
13936,58
13945,58
13929,48
13930,57
13934,26
13950,106
13938,34
14186,88
13941,71
13942,35
13961,87
13946,40
13964,65
13953,75
13969,75
14188,97
13968,25
14770,15
13973,59
13974,46
13976,207
14012,54
14064,59
13987,36
13989,114
13992,14
13993,59
13996,105
14021,34
14015,36
14003,19
14008,56
14009,16
14017,124
14018,57
14034,88
14142,53
14025,27
14027,28
14053,24
14040,134
14050,54
14044,68
14054,97
14051,46
14106,91
14179,45
14055,98
14056,27
14065,118
14091,61
14067,55
14069,21
14073,37
14077,37
14099,69
14093,55
14377,102
14102,48
14126,57
14108,48
14109,27
14113,38
14115,56
14148,53
14127,43
14129,30
14153,90
14143,57
14154,57
14151,41
14170,91
14156,32
14155,61
14383,59
14162,77
14166,44
14168,60
14184,42
14172,79
14173,34
14174,54
14178,43
14195,15
14181,31
14385,30
14404,58
14388,69
14390,48
14393,25
14425,27
14401,65
14441,50
14405,56
14541,102
14517,35
14407,35
14408,67
14409,31
14410,109
14435,48
14426,36
14432,40
14433,59
14434,97
14446,40
14455,40
14462,49
14447,93
14453,52
14454,23
14481,48
14479,26
14496,25
14605,82
14484,49
14485,26
14486,22
14504,88
14497,34
14526,64
14505,94
14532,63
14527,77
14533,118
14546,111
14771,105
14542,52
14544,51
14582,65
14547,36
14552,38
14553,19
14561,48
14563,58
14564,51
14569,36
14571,65
14593,23
14584,70
14587,59
14589,41
14620,36
14595,33
14606,18
14616,26
14609,150
14611,58
14622,143
14635,86
14624,119
14625,40
14627,42
14628,58
14630,45
14644,23
14633,57
14634,77
14737,76
14653,30
14645,103
14646,78
14649,37
14709,44
14650,97
14675,30
14652,36
14663,37
14655,32
14658,74
14661,79
14687,30
14665,20
14670,79
14684,188
14676,78
14679,45
14680,92
14693,33
14690,42
14698,61
14696,74
14721,50
14700,40
14706,92
14707,69
14708,63
14732,67
14713,51
14714,43
14715,50
14952,63
14723,152
14725,32
14727,36
14728,51
14729,42
14756,63
14733,21
14741,84
14747,51
14742,52
14743,82
14769,30
15102,21
15108,58
15011,93
15013,46
15008,35
14995,58
14988,28
14989,98
14990,28
15006,108
14997,65
14999,37
15003,60
15022,99
15009,104
15254,21
15065,65
15031,169
15048,40
15027,81
15028,95
15059,97
15032,88
15033,43
15035,186
15036,16
15037,134
15255,33
15049,41
15050,41
15056,24
15057,25
15085,48
15060,26
15061,139
15062,89
15076,54
15072,28
15089,40
15077,63
15078,52
15084,26
15087,18
15099,64
15101,51
15092,25
15093,219
15095,52
15590,62
15105,119
15109,50
15110,93
15129,104
15113,70
15222,27
15183,36
15122,21
15140,156
15127,48
15152,48
15130,57
15131,28
15137,57
15138,52
15159,18
15142,42
15144,38
15146,37
15162,25
15155,91
15167,81
15160,155
15161,18
15189,41
15163,23
15164,87
15166,38
15181,84
15169,45
15172,80
15175,44
15177,68
15201,87
15417,71
15184,64
15186,19
15199,47
15191,82
15197,75
15207,62
15202,35
15227,44
15204,25
15213,34
15208,46
15209,50
15210,11
15211,29
15218,66
15591,46
15219,39
15220,26
15250,75
15238,80
15237,18
15249,47
15240,107
15241,185
15246,60
15259,47
15262,51
15251,93
15252,26
15253,67
15106,80
15260,25
16122,44
16141,51
16130,38
16143,46
16131,15
16132,114
16272,106
16202,23
16166,98
16148,94
16150,34
16172,97
16160,35
16162,141
16180,76
16186,83
16175,64
16193,77
16182,104
16184,42
16195,48
16187,70
16188,127
16189,72
16190,42
16191,64
16317,21
16197,82
16218,43
16226,34
16204,90
16222,26
16220,42
16244,37
16223,46
16224,49
16230,52
16228,69
16238,30
16232,95
16236,18
16249,31
16276,29
16259,62
16250,22
16268,57
16261,38
16262,69
16325,74
16558,49
16274,30
16288,27
16277,70
16283,72
16286,53
16295,50
16290,53
16291,66
16293,27
16294,43
16316,45
16297,81
16302,45
16304,43
16319,41
16740,58
16339,27
16321,64
16322,29
16562,48
16342,101
16345,28
16450,134
16346,47
16349,24
16365,64
16351,49
16355,42
16357,43
16359,31
16371,19
16368,63
16387,57
16430,21
16382,39
16375,21
16378,44
16392,13
16395,101
16397,42
16406,52
16396,34
16398,51
16400,70
16405,67
16409,63
16522,13
16408,90
16461,74
16417,39
16419,83
16427,26
16436,128
16445,41
16437,59
16452,257
16446,38
16744,34
16451,38
16459,28
16471,106
16484,123
16462,34
16469,136
16486,125
16475,54
16497,111
17246,42
16511,102
16505,75
16520,25
16512,59
16517,34
16534,80
16521,39
16560,42
16524,49
16525,73
16527,32
16557,86
16535,33
16540,77
16545,33
16561,28
16563,53
16564,31
16581,55
16567,60
16568,38
16570,61
16571,22
16589,175
16573,43
16594,41
16583,23
16600,37
16590,47
16596,60
16595,35
16635,211
16713,92
16647,139
16598,48
16599,33
16608,32
16605,48
16606,28
16622,65
16610,45
16643,73
16651,27
16644,40
16646,72
16904,140
16664,124
16649,39
16650,55
16654,30
16652,23
16687,38
16655,36
16656,38
16673,73
16665,43
16666,48
16667,38
16669,78
16693,77
16677,18
16700,62
16689,37
16706,58
16906,92
16716,31
16707,28
16711,38
16712,156
16727,42
16714,63
16715,52
16736,46
16717,106
16719,21
16723,82
16745,41
16728,21
16908,93
16737,58
15264,18
15269,46
15274,93
15275,33
15296,44
15391,30
15329,19
15287,118
15289,42
15310,142
15291,37
15294,131
15303,38
15298,53
15299,91
15309,97
15304,66
15305,40
15306,44
15312,60
15322,39
15311,48
15323,36
15314,71
15317,45
15321,124
15340,37
15345,80
15324,31
15325,31
15326,76
15770,47
15330,46
15334,46
15335,253
15349,74
15343,44
15344,36
15362,81
15346,214
15348,30
15351,64
15356,51
15352,104
15354,19
15377,22
15357,37
15359,31
15594,104
15372,49
15397,24
15380,150
15384,74
15385,75
15395,123
15392,86
15393,26
15405,50
15396,65
15399,26
15416,82
15403,87
15404,57
15422,43
15423,25
15424,48
15454,27
15427,129
15430,63
15438,67
15431,36
15432,57
15433,71
15436,48
15437,102
15441,29
15450,108
15503,96
15497,111
15442,22
15443,34
15447,73
15478,86
15451,75
15458,56
15467,76
15480,38
15468,59
15469,76
15483,65
15481,211
15482,123
15484,212
15490,244
15485,46
15487,105
15593,76
15492,55
15496,57
15493,30
15494,27
15506,45
15499,88
15969,100
15524,33
15504,49
15505,69
15543,45
15509,51
15531,55
15536,91
15552,66
15537,60
15538,79
15539,55
15540,43
15554,41
15549,26
15566,70
15569,34
15555,47
15557,57
15561,60
15777,53
15962,43
15571,117
15583,34
15586,66
15601,31
15614,57
15596,60
15597,47
15599,43
15607,111
15602,69
15734,49
15673,52
15610,25
15609,69
15623,60
15612,21
15639,39
15615,100
15617,51
15644,63
15627,27
15629,30
15633,79
15655,148
15661,98
15650,25
15679,56
15657,165
15665,67
15662,34
15758,54
15666,56
15667,67
15687,22
15677,19
15682,69
15680,28
15684,102
15683,49
15697,35
15703,67
15689,45
15693,20
15711,80
15726,25
15712,73
15713,29
15714,48
16133,20
15722,109
15724,45
15745,69
15729,32
15730,53
15733,35
15749,51
15735,59
15741,28
15755,64
15747,40
15762,72
15763,33
16135,35
15775,42
15779,49
15764,35
15765,41
15780,56
15785,72
15782,40
15789,55
15827,108
15786,101
15787,63
15788,58
15790,63
15838,43
15829,75
15809,52
15791,54
15792,110
15799,42
15800,124
15813,48
15810,45
15811,211
15924,47
15816,31
15819,28
15823,62
15824,85
15825,54
15833,31
15884,63
15842,75
15862,76
15840,47
15859,21
15843,76
15844,51
15850,61
15851,38
15852,24
15853,79
15860,88
15874,28
15949,57
15866,43
15882,90
15892,53
15905,24
15885,73
15887,118
15912,49
15893,89
15920,49
16147,60
15915,35
15917,54
15932,36
15921,33
15938,81
16335,56
15935,69
15942,28
15958,197
15943,36
15950,17
15960,15
15955,36
15966,61
15972,32
15977,95
15985,23
15986,42
15978,163
15979,56
15999,130
16101,36
15987,146
15988,49
15994,38
17586,28
16011,33
15995,74
15996,45
16017,50
16001,91
16005,49
16009,54
16026,58
16012,38
16013,56
16014,101
16028,60
16021,56
16050,46
16027,39
16041,96
16060,63
16044,151
16047,52
16056,30
16053,66
16055,19
16057,63
16059,89
16063,54
16746,92
16064,31
16066,52
16067,36
16084,29
17588,15
16079,63
17611,34
17619,84
17603,15
16098,97
16092,42
16085,64
16086,37
16087,111
16088,45
16127,45
16341,39
16114,18
16102,38
16104,19
16105,25
16111,53
16113,64
16129,25
16120,87
17631,98
17624,73
17628,100
17638,66
17649,71
17632,43
17633,45
17639,21
17640,36
17682,65
17698,31
17643,32
17644,65
17654,116
17648,64
17661,82
17678,80
17655,55
17659,96
17660,62
17665,40
17673,33
17679,43
17677,42
17684,134
17694,74
17680,72
17681,67
17735,61
17685,34
17707,40
17695,41
17696,52
17697,25
17712,41
17700,66
17701,89
17718,34
17708,51
17709,54
17724,137
17741,63
17720,58
17721,37
17722,93
17734,36
17726,67
17727,77
17737,25
17751,55
17743,59
17752,90
17755,76
17758,33
17768,24
17769,57
16751,19
16753,52
16755,22
16763,63
16772,56
16895,114
16811,66
16759,41
16760,61
16776,62
16764,54
16766,36
16768,72
16769,41
16770,30
16782,40
16774,51
16775,34
16785,20
16780,72
16797,53
16784,54
16815,50
16792,99
16793,108
16794,22
16829,19
16798,46
16804,64
16808,60
16883,82
16812,47
16835,36
16818,83
16819,54
16820,46
16821,47
16822,65
16823,38
16826,47
16847,21
16853,85
16841,21
16879,31
16867,79
16854,59
16858,91
16862,31
16871,58
16868,107
16887,45
16872,40
16892,47
16880,52
16881,101
17079,9
17405,39
16889,20
16897,48
16893,36
17080,71
16903,93
16898,47
16900,33
16912,53
16913,47
16930,64
16914,44
16916,54
16934,83
16918,111
16920,41
16921,56
16922,44
16923,56
16927,147
17029,38
16978,32
16947,82
16954,54
16935,59
16936,60
16937,17
16965,73
16952,40
16966,45
16959,67
16961,46
16964,159
16995,85
16991,30
16969,96
17078,44
16983,19
16988,36
16993,31
17017,34
17249,38
16997,65
16998,33
17009,107
17011,151
17032,28
17018,25
17019,59
17020,55
17042,44
17030,118
17036,25
17039,37
17038,62
17051,46
17041,78
17046,81
17058,52
17047,23
17055,84
17251,98
17056,30
17057,58
17072,61
17059,36
17062,97
17063,89
17064,75
17065,48
17077,30
17074,51
17122,32
17081,24
17082,30
17083,37
17096,51
17088,26
17089,45
17098,42
17097,56
17154,41
17155,56
17111,36
17105,62
17119,64
17112,56
17113,38
17116,44
17130,119
17120,83
17137,25
17124,54
17125,42
17126,58
17127,48
17143,47
17160,30
17153,112
17217,52
17168,44
17157,54
17175,161
17161,22
17165,88
17191,5
17183,30
17179,61
17189,68
17192,58
17199,101
17201,33
17194,51
17196,60
17407,35
17200,62
17203,33
17211,22
17205,23
17209,22
17222,127
17212,53
17229,49
17218,37
17219,62
17220,27
17236,28
17223,45
17224,31
17240,148
17231,50
17242,109
17247,21
17241,87
17408,58
17385,39
17310,47
17253,50
17254,46
17255,57
17296,60
17259,74
17270,79
17262,38
17263,49
17265,71
17266,36
17284,26
17273,81
17274,69
17287,64
17300,34
17288,67
17290,46
17291,32
17298,62
17297,43
17325,114
17301,96
17302,66
17304,64
17306,42
17307,74
17314,54
17319,18
17328,67
17321,45
17338,39
17343,53
17329,74
17330,59
17331,40
17332,90
17333,58
17336,66
17364,7
17340,73
17356,45
17344,53
17346,30
17362,37
17369,29
17366,62
17367,106
17395,54
17370,41
17373,64
17388,47
17396,92
17390,60
17406,47
17398,101
17622,88
17400,129
17401,66
17402,79
17403,52
17415,61
17409,33
17412,29
17420,32
17432,40
17453,58
17421,80
17440,93
17433,87
17449,66
17442,77
17443,52
17554,39
17510,92
17470,124
17464,23
17454,67
17461,57
17468,62
17466,39
17467,91
17482,113
17484,40
17472,44
17488,15
17523,32
17505,69
17489,69
17621,44
17507,35
17525,41
17514,174
17515,51
17516,46
17517,55
17520,51
17531,59
17532,61
17526,13
17530,35
17542,105
17549,132
17533,35
17536,127
17538,59
17558,20
17567,21
17555,22
17560,19
17559,22
17578,108
17561,34
17597,130
17589,108
17579,14
17580,36
17583,105
17584,44
19225,50
18139,58
17988,37
17777,76
17771,57
17992,75
17778,25
17993,37
17779,98
19249,66
19252,25
19262,26
19328,38
19253,21
19254,146
19265,56
19335,19
19282,91
19270,37
19266,33
19278,35
19271,75
19274,31
19276,104
19277,39
19313,85
19299,65
19283,40
19292,34
19322,110
19300,12
19306,27
19330,19
19314,107
19375,49
19383,100
19343,54
19331,112
19333,48
19377,95
19347,73
19346,49
19349,41
19427,35
19353,43
19354,35
19357,40
19373,61
19439,66
19385,60
19379,33
19382,52
19391,111
19423,27
19386,96
19388,59
19389,42
19403,44
19393,66
19395,21
19418,32
19406,40
19408,37
19416,65
19659,58
19419,52
20035,57
19424,52
19660,14
19428,134
19429,57
19457,78
19442,57
17798,42
17789,63
17813,55
17793,21
17794,59
17800,18
17801,53
17823,67
17809,48
17851,46
17814,90
17815,89
17915,39
17829,61
17886,40
17840,25
17831,53
17832,24
17845,36
17841,109
17842,66
17880,29
17848,46
17861,62
17853,44
17862,34
17863,178
17986,67
17869,44
17871,72
17875,76
17877,41
17878,18
17896,82
17881,40
17883,133
17888,63
17891,34
17889,35
17908,58
17912,47
17898,60
17906,21
17923,64
17938,51
18311,56
17921,41
17944,67
17929,52
17949,42
17940,35
17979,49
17948,16
17962,26
17950,66
17952,49
17954,28
17970,56
17963,29
17964,45
18145,22
17971,43
17972,75
18147,25
17995,62
18002,23
17996,144
18004,153
17999,41
18000,58
18014,50
18085,50
18005,59
18006,47
18007,61
18009,48
18068,43
18132,36
18010,67
18019,26
18016,67
18018,20
18021,58
18072,44
18025,45
18026,90
18027,89
18028,91
18030,59
18038,42
18039,31
18040,53
18059,51
18061,60
18076,31
18084,69
18074,38
18075,90
18083,32
18078,42
18079,69
18329,118
18088,68
18103,26
18086,34
18087,124
18104,117
18089,41
18091,30
18092,34
18094,18
18095,26
18098,38
18113,25
18119,71
18106,36
18330,54
18116,44
18118,24
18120,20
18126,31
18121,18
18332,63
18128,69
18129,42
18143,61
18134,46
18135,92
17780,13
17781,32
17782,30
19239,66
17783,48
19228,39
19229,91
19461,38
19466,102
19470,93
19473,32
19492,24
19474,72
19479,155
19576,61
19506,43
19482,44
19534,101
19504,40
19496,60
19525,36
19514,63
19509,53
19511,41
19517,86
19637,26
19518,83
19520,54
19564,70
19526,168
19527,35
19531,93
19583,102
19535,32
19536,36
19540,46
19541,33
19570,28
18150,50
18153,53
18156,49
18159,46
18160,19
18162,63
18167,68
18169,35
18174,25
18176,57
18179,50
18180,41
18183,89
18188,69
18189,65
18194,31
18195,79
18198,67
18199,42
18201,62
18202,61
18203,62
18204,122
18205,65
18207,144
18209,52
18210,96
18212,37
18222,129
18223,76
18229,62
18230,46
18233,36
18241,38
18242,82
18243,121
18250,75
18255,78
18256,69
18257,26
18261,89
18263,103
18264,30
18269,73
18272,85
18274,54
18280,169
18283,57
18287,29
18288,22
18289,76
18291,34
18296,41
18298,38
18301,35
18305,84
18307,59
18308,78
18309,60
18310,35
18328,38
18335,58
18339,24
18340,35
18341,94
18342,87
18354,45
18356,15
18360,49
18362,35
18363,48
18367,105
18371,27
18372,91
18379,71
18380,25
18382,47
18385,51
18386,24
18388,43
18389,107
18393,28
18395,40
18396,168
18397,24
18398,62
18399,31
18401,28
18402,39
18404,40
18409,42
18410,65
18411,52
18413,71
18415,73
18416,34
18418,56
18419,42
18420,27
18423,65
18424,55
18425,67
18428,18
18433,37
18434,20
18435,44
18437,61
18438,55
18439,20
18440,71
18441,55
18444,32
18445,65
18449,96
18451,84
18459,78
18462,47
18472,109
18473,36
18474,57
18476,51
18478,47
18479,110
18480,25
18482,44
18483,38
18485,23
18490,11
18491,38
18493,90
18495,37
18496,21
18498,32
18501,103
18506,83
18509,58
18511,56
18514,20
18515,41
18519,37
18522,43
18524,17
18531,55
18536,31
18537,53
18541,74
18543,78
18544,81
18548,40
18554,66
18556,73
18559,50
18562,151
18563,63
18564,42
18566,62
18569,56
18570,108
18572,85
18573,36
18574,23
18576,64
18577,45
18588,196
18600,47
18601,143
18605,55
18606,34
18608,31
18609,33
18610,31
18611,43
18612,45
18617,39
18622,52
18623,35
18624,34
18627,78
18629,17
18635,82
18642,46
18644,26
18651,26
18653,46
18654,33
18656,126
18659,64
18661,58
18669,57
18670,29
18671,48
18672,29
18675,20
18681,104
18683,109
18684,34
18685,52
18686,93
18689,48
18692,82
18696,36
18697,66
18705,95
18710,76
18711,29
18720,67
18725,55
18726,75
18728,76
18729,87
18731,75
18732,13
18733,28
18734,8
18735,60
18736,34
18738,53
18739,49
18740,45
18745,79
18746,43
18749,75
18755,38
18756,61
18757,56
18763,117
18765,57
18766,37
18767,46
18772,128
18775,106
18776,68
18778,61
18780,70
18785,59
18789,67
18797,73
18801,35
18802,131
18805,49
18807,75
18808,97
18809,52
18814,50
18820,65
18821,63
18824,27
18825,40
18827,46
18829,50
18831,167
18833,35
18835,37
18839,45
18841,78
18846,136
18849,28
18851,74
18852,30
18859,102
18864,72
18867,68
18874,44
18875,54
18876,41
18880,45
18885,77
18888,76
18889,66
18891,38
18896,69
18899,126
18902,150
18905,36
18911,50
18913,155
18914,72
18919,25
18922,58
18924,51
18926,101
18928,40
18929,142
18931,107
18932,25
18934,25
18935,46
18939,101
18944,30
18950,38
18952,30
18954,53
18956,83
18960,36
18962,45
18968,73
18969,20
18973,113
18974,57
18975,77
18981,75
18985,97
18987,128
18995,41
18998,63
19003,72
19004,127
19008,54
19009,87
19010,14
19012,62
19017,40
19020,46
19021,50
19022,65
19023,49
19030,36
19042,117
19054,57
19061,54
19063,60
19064,26
19065,55
19066,57
19073,39
19076,18
19081,63
19084,35
19085,53
19087,20
19091,196
19092,59
19094,98
19095,74
19097,86
19098,30
19101,96
19104,69
19105,41
19109,44
19113,32
19119,37
19126,41
19128,74
19129,117
19133,53
19136,47
19137,34
19147,208
19154,142
19155,61
19156,68
19159,116
19166,114
19180,44
19183,53
19184,66
19186,70
19194,26
19197,91
19199,81
19201,72
19205,53
19206,45
19207,40
19212,31
19214,39
19215,55
19218,56
19219,84
19223,109
19226,25
19235,41
19236,38
19240,25
19242,79
19458,80
19462,31
19463,127
19566,80
19574,52
19577,72
19578,65
19587,34
19588,23
19589,53
19591,54
19592,62
19593,78
19595,41
19596,48
19597,87
19598,63
19599,59
19605,51
19609,14
19611,31
19612,164
19617,98
19622,28
19630,52
19639,79
19640,36
19642,73
19644,55
19646,55
19649,44
19650,37
19651,117
19658,92
19661,67
19662,44
19664,59
19668,77
19671,70
19672,40
19673,61
19674,45
19675,26
19676,20
19679,43
19680,39
19682,86
19685,36
19687,53
19690,79
19692,43
19693,85
19696,65
19697,138
19699,47
19702,133
19703,92
19705,43
19707,39
19714,43
19718,96
19729,46
19730,78
19736,164
19741,117
19744,74
19749,79
19757,41
19759,14
19760,80
19769,62
19771,27
19773,76
19774,64
19775,150
19777,139
19787,31
19788,96
19792,90
19798,39
19799,193
19805,24
19808,50
19810,100
19811,31
19812,68
19815,157
19816,35
19817,45
19819,32
19824,105
19825,22
19829,55
19830,123
19834,25
19838,61
19845,108
19849,42
19851,59
19853,55
19860,155
19862,70
19863,106
19867,90
19871,45
19872,40
19873,24
19877,51
19880,24
19882,20
19883,55
19884,50
19886,86
19889,49
19890,88
19893,97
19894,164
19907,134
19908,46
19911,122
19913,46
19920,62
19921,16
19923,58
19925,89
19926,71
19929,82
19930,80
19933,108
19934,29
19935,83
19937,128
19940,57
19943,102
19949,86
19967,102
19976,110
19977,38
19978,31
19984,48
19985,83
19988,48
19989,60
19992,46
19998,25
20005,102
20006,87
20007,65
20009,98
20014,67
20016,63
20018,92
20021,75
20022,77
20027,82
20031,33
20032,41
20033,43
20034,89
20037,68
20038,45
20039,55
20040,48
20041,63
20042,34
20049,31
20050,54
20053,167
20055,81
20059,85
20061,142
20062,9
20064,109
20065,37
20068,59
20069,71
20070,60
20072,55
20074,47
20076,100
20077,69
20078,95
20080,25
20081,13
20083,98
20088,63
20089,30
20090,29
20092,59
20094,46
20096,57
20103,75
20109,66
20115,41
20122,54
20124,142
20125,55
20126,67
20128,135
20130,60
20132,37
20133,45
20134,107
20135,45
20136,41
20137,80
20138,92
20139,20
20140,19
20142,30
20148,47
20149,100
20154,51
20157,56
20161,37
20162,38
20164,99
20172,41
20181,159
20182,93
20186,41
20197,55
20198,75
20199,38
20200,57
20201,40
20202,93
20203,85
20210,72
20211,47
20214,89
20216,77
20217,141
20220,71
20226,61
20230,36
20236,85
20239,63
20240,100
20245,41
20246,77
20247,28
20248,75
20252,24
20261,38
20263,85
20264,37
20265,31
20268,94
20269,85
20270,71
20282,50
20283,45
20284,53
20286,33
20288,52
20296,50
20298,89
20299,39
20306,80
20310,99
20312,26
20317,88
20318,138
20320,17
20321,47
20322,66
20323,63
20324,29
20325,59
20326,74
20328,46
20331,63
20332,64
20335,66
20338,38
20341,64
20346,51
20349,44
20350,71
20351,51
20352,21
20363,75
20367,87
20368,53
20369,42
20370,37
20371,55
20375,65
20377,64
20382,47
20383,49
20412,90
20416,22
20420,53
20423,37
20426,27
20429,42
20431,78
20432,34
20433,86
20434,29
20435,38
20437,73
20440,66
20443,48
20451,190
20452,66
20462,48
20464,29
20473,92
20474,80
20476,40
20478,47
20480,39
20483,45
20484,75
20485,57
20487,119
20488,22
20495,58
20497,66
20500,27
20510,198
20514,18
20518,61
20519,36
20523,98
20526,83
20528,61
20532,53
20539,52
20541,100
20542,67
20543,110
20548,91
20549,35
20550,63
20551,129
20554,44
20556,106
20563,59
20565,24
20567,59
20569,48
20572,89
20573,85
20574,58
20576,26
20580,52
20581,22
20583,22
20584,30
20586,37
20587,31
20589,45
20590,19
20591,45
20595,23
20602,101
20604,47
20609,45
20610,39
20612,29
20615,114
20617,76
20619,36
20621,91
20623,26
20626,81
20636,99
20640,42
20661,52
20662,36
20663,29
20664,93
20665,49
20672,68
20673,49
20682,93
20687,46
20689,72
20691,37
20701,22
20704,33
20706,24
20707,117
20708,54
20711,24
20718,50
20719,63
20725,37
20726,19
20727,27
20728,50
20733,87
20742,92
20745,35
20750,38
20753,49
20754,41
20755,50
20759,45
20760,47
20766,56
20770,56
20773,83
20775,83
20776,103
20777,90
20778,64
20780,45
20784,19
20785,74
20788,50
20791,28
20798,13
20803,56
20806,81
20809,56
20810,88
20811,96
20813,44
20816,75
20824,88
20825,31
20826,58
20827,36
20829,78
20830,61
20831,45
20838,25
20839,57
20843,52
20846,93
20851,57
20852,42
20853,33
20855,143
20856,8
20867,97
20870,46
20873,40
20879,66
20881,49
20882,42
20888,30
20889,66
20891,33
20892,52
20899,32
20903,89
20906,38
20917,41
20918,40
20919,53
20922,114
20924,52
20936,75
20939,64
20940,47
20941,32
20942,70
20943,49
20947,40
20950,61
20952,74
20953,87
20958,44
20959,104
20962,26
20963,118
20972,45
20974,29
20975,72
20976,20
20982,67
20992,48
20993,32
20997,70
20999,69
21003,74
21004,98
21006,137
21008,61
21010,50
21013,29
21014,61
21015,76
21018,43
21019,51
21021,49
21022,48
21025,24
21026,76
21028,115
21031,18
21032,70
21043,31
21044,46
21048,44
21049,14
21050,76
21053,33
21054,39
21057,51
21059,49
21064,59
21065,62
21066,15
21071,35
21072,19
21074,43
21075,103
21076,53
21078,62
21082,50
21085,58
21086,77
21090,44
21091,65
21095,20
21096,27
21098,43
21101,20
21102,58
21103,106
21107,31
21110,67
21111,74
21112,87
21113,57
21114,63
21116,19
21119,65
21120,22
21125,139
21126,33
21127,59
21128,12
21130,18
21133,35
21139,126
21140,74
21141,152
21142,29
21143,53
21150,25
21151,48
21152,105
21153,9
21155,90
21157,103
21162,158
21163,51
21164,83
21166,42
21167,52
21168,26
21169,216
21172,116
21174,80
21177,37
21178,46
21185,65
21186,45
21189,45
21192,54
21195,209
21196,35
21200,77
21204,52
21205,88
21207,30
21209,60
21210,466
21211,67
21213,104
21215,152
21217,118
21218,55
21219,36
21222,101
21223,115
21228,36
21239,63
21241,55
21243,26
21244,40
21250,39
21255,58
21257,51
21263,57
21265,78
21266,63
21273,194
21274,58
21276,61
21279,123
21281,45
21282,43
21286,55
21290,95
21295,62
21296,88
21300,125
21314,52
21315,64
21317,82
21320,78
21321,66
21323,52
21325,79
21326,131
21327,84
21328,137
21329,37
21330,58
21331,38
21332,27
21333,86
21334,88
21335,46
21340,77
21348,88
21351,29
21352,58
21356,23
21357,22
21360,82
21361,32
21363,68
21367,52
21372,95
21373,73
21374,49
21375,52
21380,58
21381,81
21382,36
21384,53
21385,52
21389,71
21390,42
21391,15
21392,91
21394,52
21395,182
21398,35
21404,155
21406,30
21407,49
21409,70
21410,72
21414,31
21416,25
21417,132
21420,58
21421,29
21432,116
21434,118
21435,32
21439,54
21442,93
21445,42
21447,81
21452,56
21455,51
21457,66
21460,25
21463,150
21471,28
21475,69
21476,56
21482,54
21485,81
21486,30
21487,46
21492,65
21493,41
21494,58
21495,27
21498,72
21499,61
21500,36
21502,45
21504,68
21507,126
21509,63
21511,153
21514,47
21526,89
21527,85
21528,26
21532,56
21533,42
21536,53
21538,42
21539,41
21540,51
21541,85
21548,25
21550,27
21554,28
21563,93
21573,36
21575,73
21577,59
21581,47
21582,26
21586,84
21587,41
21590,96
21594,79
21595,48
21597,34
21598,60
21604,79
21607,24
21608,87
21610,22
21613,106
21618,98
21622,58
21626,51
21627,49
21629,102
21630,54
21640,65
21645,47
21647,24
21652,47
21655,38
21656,81
21657,33
21658,29
21659,90
21661,55
21662,26
21663,119
21664,31
